id;Nome;Tipo;Valor;Categoria;Conta;Data;Obs;desconsiderar;Parcela;Data origem;Data Criacao;TAG
1319;Chopp bar;Despesa;-57,7;Restaurante;Black;22/05/2024 00:00;;False;;;24/05/2024 14:57;[]
1322;Aposta;Despesa;-30,0;Outros;Itaú;22/05/2024 00:00;;True;;;24/05/2024 15:02;[]
1323;Tim;Despesa;-65,0;TV,Internet,Telefone;Itaú;23/05/2024 00:00;;False;;;24/05/2024 15:03;[]
1324;Nath Cartão;Receita;263,31;Cobrança;Itaú;23/05/2024 00:00;;True;;;24/05/2024 15:03;[]
1327;;Despesa;-16,89;Supermercado;Black;24/05/2024 00:00;;False;;;25/05/2024 13:42;[]
1328;veloso;Despesa;-7,5;Restaurante;Black;24/05/2024 00:00;;False;;;25/05/2024 13:42;[]
1329;Braz quintal;Despesa;-145,49;Restaurante;Black;24/05/2024 00:00;;False;;;25/05/2024 13:43;[]
1325;Salario;Receita;6929,01;Salário;Itaú;25/05/2024 00:00;;False;;;25/05/2024 13:40;[]
1326;Decimo terceiro;Receita;4690,42;Salário;Itaú;25/05/2024 00:00;;False;;;25/05/2024 13:41;[]
1330;Casa da esfiha;Despesa;-111,49;Restaurante;Black;25/05/2024 00:00;;False;;;27/05/2024 12:34;[]
1331;Spotify;Despesa;-34,9;TV,Internet,Telefone;Black;26/05/2024 00:00;;False;;;27/05/2024 12:34;[]
1332;Total pass;Despesa;-79,9;Saúde;Black;27/05/2024 00:00;;False;;;27/05/2024 12:35;[]
1333;Clubwine;Despesa;-39,64;Supermercado;Black;27/05/2024 00:00;;False;;;27/05/2024 12:35;[]
1334;autopostovictor;Despesa;-115,56;Transporte;Black;27/05/2024 00:00;;False;;;30/05/2024 19:20;[]
1341;Iphone;Despesa;-200,0;Presentes;Itaú;27/05/2024 00:00;;False;;;30/05/2024 19:25;[]
1346;;Receita;1060,84;Salário;VR;27/05/2024 00:00;;False;;;30/05/2024 19:28;[]
1336;frutilla;Despesa;-10,0;Restaurante;Black;28/05/2024 00:00;;False;;;30/05/2024 19:21;[]
1343;auttar;Despesa;-20,0;Transporte;Itaú;28/05/2024 00:00;;False;;;30/05/2024 19:26;[]
1347;Pua;Despesa;-54,77;Restaurante;VR;28/05/2024 00:00;;False;;;30/05/2024 19:29;[]
1097;madeira madeira;Despesa;-139,98;Compras;Black;29/05/2024 00:00;escrivaninha + guarda roupa;False;3.0;29/03/2024;29/03/2024 15:19;[]
1337;google storage;Despesa;-11,99;TV,Internet,Telefone;Black;29/05/2024 00:00;;False;;;30/05/2024 19:21;[]
1338;cafe;Despesa;-3,0;Supermercado;Black;29/05/2024 00:00;;False;;;30/05/2024 19:22;[]
1339;drograria;Despesa;-17,49;Saúde;Black;29/05/2024 00:00;;False;;;30/05/2024 19:22;[]
1344;auttar;Despesa;-50,0;Transporte;Itaú;29/05/2024 00:00;onibus;False;;;30/05/2024 19:27;[]
1348;Frutilla;Despesa;-7,0;Restaurante;VR;29/05/2024 00:00;;False;;;30/05/2024 19:30;[]
1349;Tatu Bola;Despesa;-62,83;Restaurante;VR;29/05/2024 00:00;;False;;;30/05/2024 19:30;[]
1335;conect car;Despesa;-50,0;Transporte;Black;30/05/2024 00:00;;False;;;30/05/2024 19:21;[]
1340;Lotus carlos;Receita;40,0;Cobrança;Itaú;30/05/2024 00:00;;True;;;30/05/2024 19:24;[]
1342;seguro;Despesa;-3,9;Compras;Itaú;30/05/2024 00:00;;False;;;30/05/2024 19:25;[]
1345;Cuzi;Despesa;-13,5;Transporte;Itaú;30/05/2024 00:00;;False;;;30/05/2024 19:27;[]
1350;Veloso;Despesa;-65,0;Lazer;Black;30/05/2024 00:00;;False;;;02/06/2024 10:36;[]
1351;Choperia;Despesa;-34,5;Lazer;Black;30/05/2024 00:00;;False;;;02/06/2024 10:36;[]
1352;distribuidora;Despesa;-16,0;Restaurante;Black;31/05/2024 00:00;;False;;;02/06/2024 10:37;[]
1353;sc lanches;Despesa;-76,64;Restaurante;Black;31/05/2024 00:00;;False;;;02/06/2024 10:39;[]
1355;pai + mae;Receita;956,0;Cobrança;Itaú;31/05/2024 00:00;;True;;;02/06/2024 10:41;[]
1356;Aplicação;Investimento;-4600,0;CDB;Itaú;31/05/2024 00:00;;False;;;02/06/2024 10:42;Parte disso é provisiorio
1356;Aplicação;Investimento;4600,0;CDB;Ion;31/05/2024 00:00;;False;;;02/06/2024 10:42;Parte disso é provisiorio
1354;Uber;Despesa;-69,86;Transporte;Black;01/06/2024 00:00;;False;;;02/06/2024 10:39;[]
1425;Oxxo;Despesa;-28,58;Supermercado;VR;01/06/2024 00:00;;False;;;23/06/2024 22:14;[]
1370;OXXO;Despesa;-20,38;Supermercado;Black;02/06/2024 00:00;;False;;;19/06/2024 13:10;[]
1426;Matsuya;Despesa;-200,0;Restaurante;VR;02/06/2024 00:00;;False;;;23/06/2024 22:14;[]
1357;João ma;Despesa;-184,12;Lazer;Itaú;03/06/2024 00:00;;False;;;17/06/2024 10:56;[]
1358;Transferência;Transferência;-5832,86;Transferência;Itaú;03/06/2024 00:00;;False;;;17/06/2024 10:56;
1358;Transferência;Transferência;5832,86;Transferência;Black;03/06/2024 00:00;;False;;;17/06/2024 10:56;
1359;;Despesa;-120,0;Lazer;Itaú;04/06/2024 00:00;frô;False;;;17/06/2024 11:00;[]
1360;iof;Despesa;-8,87;Multas;Itaú;04/06/2024 00:00;;False;;;17/06/2024 11:01;[]
1427;frutilla;Despesa;-12,5;Restaurante;VR;04/06/2024 00:00;;False;;;23/06/2024 22:15;[]
1428;fraum;Despesa;-74,32;Restaurante;VR;04/06/2024 00:00;;False;;;23/06/2024 22:15;[]
1361;Ronaldo polo bba;Despesa;-90,0;Compras;Itaú;05/06/2024 00:00;;False;;;17/06/2024 11:06;[]
1371;Clube latam pass;Despesa;-40,88;Viagem;Black;05/06/2024 00:00;;False;;;19/06/2024 13:10;[]
1372;Conect car;Despesa;-50,0;Transporte;Black;05/06/2024 00:00;;False;;;19/06/2024 13:11;[]
1429;frutila;Despesa;-7,0;Restaurante;VR;05/06/2024 00:00;;False;;;23/06/2024 22:16;[]
1430;pua restaunte;Despesa;-59,36;Restaurante;VR;05/06/2024 00:00;;False;;;23/06/2024 22:16;[]
1362;Pix carla presente;Receita;220,0;Cobrança;Itaú;06/06/2024 00:00;;True;;;18/06/2024 14:50;[]
1373;Hot caffe;Despesa;-17,0;Restaurante;Black;06/06/2024 00:00;;False;;;19/06/2024 13:11;[]
1374;bravium;Despesa;-23,8;Supermercado;Black;06/06/2024 00:00;itau shop;False;;;19/06/2024 13:12;[]
1375;TOP;Despesa;-50,0;Transporte;Black;06/06/2024 00:00;;False;;;19/06/2024 13:12;[]
1431;restaurante nunes;Despesa;-31,8;Restaurante;VR;06/06/2024 00:00;;False;;;23/06/2024 22:16;[]
908;world tennis;Despesa;-17,08;Compras;Black;07/06/2024 00:00;;False;5.0;07/02/2024;14/02/2024 22:51;[]
1363;Pix transf viniciu;Despesa;-1703,18;Casa;Itaú;07/06/2024 00:00;;False;;;18/06/2024 14:52;[]
1376;Jedeonpereiroa;Despesa;-24,0;Restaurante;Black;07/06/2024 00:00;;False;;;19/06/2024 13:13;[]
1377;Autoposto;Despesa;-120,83;Transporte;Black;07/06/2024 00:00;;False;;;19/06/2024 13:14;[]
1432;frutilla;Despesa;-32,0;Restaurante;VR;07/06/2024 00:00;;False;;;23/06/2024 22:16;[]
1378;João Rock;Despesa;-277,0;Viagem;Black;08/06/2024 00:00; Transporte + Hospedagem + Estacionamento rachado em 5;False;;;23/06/2024 21:25;['João Rock']
1379;Comes João rock;Despesa;-116,0;Restaurante;Black;08/06/2024 00:00;;False;;;23/06/2024 21:28;['João Rock']
1380;Comes JR;Despesa;-24,0;Restaurante;Black;09/06/2024 00:00;;False;;;23/06/2024 21:28;['João Rock']
1381;Ibis sertãozinho;Despesa;-17,0;Supermercado;Black;09/06/2024 00:00;;False;;;23/06/2024 21:29;['João Rock']
1382;youse;Despesa;-148,96;Serviços;Black;09/06/2024 00:00;;False;;;23/06/2024 21:30;[]
1433;mcdonalds;Despesa;-57,8;Restaurante;VR;09/06/2024 00:00;;False;;;23/06/2024 22:17;['João Rock']
1434;china in box;Despesa;-54,32;Restaurante;VR;10/06/2024 00:00;;False;;;23/06/2024 22:17;[]
1239;7027 iberapuera;Despesa;-93,16666667;Compras;Black;11/06/2024 00:00;Zara;False;1.0;11/06/2024;12/05/2024 17:57;[]
1383;Conectar ;Despesa;-50,0;Transporte;Black;11/06/2024 00:00;;False;;;23/06/2024 21:31;[]
1364;pix transf cintia;Despesa;-64,0;Presentes;Itaú;12/06/2024 00:00;Flor dia dos namorados;False;;;18/06/2024 14:53;[]
1384;gran coffe;Despesa;-3,0;Supermercado;Black;12/06/2024 00:00;;False;;;23/06/2024 21:31;[]
1435;frutila + mineiro;Despesa;-52,55;Restaurante;VR;12/06/2024 00:00;;False;;;23/06/2024 22:18;[]
1385;gran coffe;Despesa;-2,0;Supermercado;Black;13/06/2024 00:00;;False;;;23/06/2024 21:32;[]
1436;Nunes clementino;Despesa;-42,4;Restaurante;VR;13/06/2024 00:00;;False;;;23/06/2024 22:18;[]
1365;Lucineia pnetodes;Despesa;-21,89;Lazer;Itaú;14/06/2024 00:00;;False;;;18/06/2024 14:59;[]
1386;Presente bianca;Despesa;-393,68;Presentes;Black;14/06/2024 00:00;;False;;;23/06/2024 21:32;[]
1387;sao carlos;Despesa;-38,79;Restaurante;Black;14/06/2024 00:00;;False;;;23/06/2024 21:33;[]
838;Emma sleep;Despesa;-130,33;Compras;Black;15/06/2024 00:00;;False;6.0;15/01/2024;18/01/2024 09:49;[]
1251;Capinha case;Despesa;-24,41;Supermercado;Black;15/06/2024 00:00;;False;2.0;15/05/2024;17/05/2024 11:43;[]
1388;presente;Despesa;-15,0;Presentes;Black;15/06/2024 00:00;;False;;;23/06/2024 21:35;[]
1389;Amazon prime;Despesa;-19,9;TV,Internet,Telefone;Black;15/06/2024 00:00;;False;;;23/06/2024 21:35;[]
1390;Cia do salgado;Despesa;-96,9;Presentes;Black;15/06/2024 00:00;;False;;;23/06/2024 21:36;[]
1391;Bloco2;Despesa;-82,3;Lazer;Black;15/06/2024 00:00;;False;;;23/06/2024 21:37;[]
1437;frutila;Despesa;-8,0;Restaurante;VR;15/06/2024 00:00;;False;;;23/06/2024 22:18;[]
1062;joao rock;Despesa;-67,8;Viagem;Black;17/06/2024 00:00;;False;4.0;17/03/2024;17/03/2024 16:00;[]
1366;Aposta;Despesa;-50,0;Compras;Itaú;17/06/2024 00:00;;False;;;18/06/2024 15:01;[]
1367;caixinha;Despesa;-52,0;Viagem;Itaú;17/06/2024 00:00;;False;;;18/06/2024 15:01;[]
1368;Sebo bianca;Despesa;-49,99;Presentes;Itaú;17/06/2024 00:00;;False;;;18/06/2024 15:02;[]
1392;Booking Monte Verde;Despesa;-750,0;Viagem;Black;17/06/2024 00:00;;False;;;23/06/2024 21:37;['MV']
1369;Tim;Despesa;-68,99;TV,Internet,Telefone;Itaú;18/06/2024 00:00;;False;;;18/06/2024 15:02;[]
1393;Arca Indaiatuba pneu;Despesa;-111,6;Serviços;Black;18/06/2024 00:00;;False;1.0;18/06/2024;23/06/2024 21:40;[]
1394;Monte carlo Pizza;Despesa;-43,6;Restaurante;Black;18/06/2024 00:00;;False;;;23/06/2024 21:40;[]
1306;Youcom;Despesa;-39,96666667;Compras;Black;19/06/2024 00:00;;False;2.0;19/05/2024;20/05/2024 10:50;[]
1395;Fabioferreira;Despesa;-45,0;Saúde;Black;19/06/2024 00:00;Barbeiro;False;;;23/06/2024 21:41;[]
1419;gus joao rock;Receita;240,0;Cobrança;Itaú;19/06/2024 00:00;;True;;;23/06/2024 22:04;[]
1438;Kaishi;Despesa;-232,8;Restaurante;VR;19/06/2024 00:00;;False;;;23/06/2024 22:19;[]
1396;Gasosa;Despesa;-171,1;Viagem;Black;20/06/2024 00:00;;False;;;23/06/2024 21:46;['MV']
1397;Conectar;Despesa;-50,0;Viagem;Black;20/06/2024 00:00;;False;;;23/06/2024 21:52;['MV']
1398;chale tania;Despesa;-15,0;Supermercado;Black;20/06/2024 00:00;;False;;;23/06/2024 21:52;['MV']
1399;trilha move;Despesa;-83,8;Lazer;Black;20/06/2024 00:00;;False;;;23/06/2024 21:53;['MV']
1400;drogaria;Despesa;-38,2;Supermercado;Black;20/06/2024 00:00;;False;;;23/06/2024 21:53;['MV']
1401;Mercado da vila;Despesa;-6,0;Supermercado;Black;20/06/2024 00:00;;False;;;23/06/2024 21:53;['MV']
1402;Marmore;Despesa;-232,65;Restaurante;Black;20/06/2024 00:00;;False;;;23/06/2024 21:54;['MV']
1420;bianca;Receita;200,0;Cobrança;Itaú;20/06/2024 00:00;;True;;;23/06/2024 22:04;[]
1439;Panificadora;Despesa;-30,39;Restaurante;VR;20/06/2024 00:00;;False;;;23/06/2024 22:19;['MV']
1403;Autoposto;Despesa;-50,0;Transporte;Black;21/06/2024 00:00;;False;;;23/06/2024 21:55;['MV']
1404;Booking;Despesa;-450,0;Viagem;Black;21/06/2024 00:00;;False;;;23/06/2024 21:55;['MV']
1405;rafael andrade pizza;Despesa;-76,12;Restaurante;Black;21/06/2024 00:00;;False;;;23/06/2024 21:56;['MV']
1421;panetteria;Despesa;-62,0;Restaurante;Itaú;21/06/2024 00:00;;False;;;23/06/2024 22:05;['MV']
1406;Google wikiloc;Despesa;-20,9;Lazer;Black;22/06/2024 00:00;;False;;;23/06/2024 21:57;['MV']
1407;Cantinho do banho;Despesa;-46,7;Presentes;Black;22/06/2024 00:00;;False;;;23/06/2024 21:58;['MV']
1408;Catinho do banho;Despesa;-24,0;Supermercado;Black;22/06/2024 00:00;;False;;;23/06/2024 21:58;['MV']
1409;Arsenal da cerveja;Despesa;-50,0;Restaurante;Black;22/06/2024 00:00; petisco;False;;;23/06/2024 21:59;['MV']
1410;Chops;Despesa;-70,89;Lazer;Black;22/06/2024 00:00;;False;;;23/06/2024 22:00;['MV']
1411;gressoney;Despesa;-28,95;Restaurante;Black;22/06/2024 00:00;;False;;;23/06/2024 22:00;['MV']
1412;anna rak lanche;Despesa;-41,0;Restaurante;Black;22/06/2024 00:00;;False;;;23/06/2024 22:00;['MV']
1413;eduardo rak lanche;Despesa;-36,0;Restaurante;Black;22/06/2024 00:00;;False;;;23/06/2024 22:00;['MV']
1414;Gosto da roca queijos;Despesa;-20,0;Supermercado;Black;23/06/2024 00:00;;False;;;23/06/2024 22:01;['MV']
1415;Vanessa aparecida;Despesa;-90,0;Supermercado;Black;23/06/2024 00:00;;False;;;23/06/2024 22:01;['MV']
1416;Victoriano;Despesa;-10,0;Restaurante;Black;23/06/2024 00:00;;False;;;23/06/2024 22:02;['MV']
1417;lecadeaudecie;Despesa;-29,0;Compras;Black;23/06/2024 00:00;;False;;;23/06/2024 22:02;['MV']
1418;Daniel;Despesa;-25,0;Supermercado;Black;23/06/2024 00:00;;False;;;23/06/2024 22:03;['MV']
1422;transf va goni;Despesa;-41,0;Restaurante;Itaú;23/06/2024 00:00;;False;;;23/06/2024 22:07;['MV']
1423;comida mineira;Despesa;-82,0;Restaurante;Itaú;23/06/2024 00:00;;False;;;23/06/2024 22:08;['MV']
1424;Transf;Receita;277,0;Cobrança;Itaú;23/06/2024 00:00;;True;;;23/06/2024 22:08;[]
1440;recarga;Receita;1060,84;Salário;VR;27/06/2024 00:00;;False;;;23/06/2024 22:19;[]
1097;madeira madeira;Despesa;-139,98;Compras;Black;29/06/2024 00:00;escrivaninha + guarda roupa;False;4.0;29/03/2024;29/03/2024 15:19;[]
908;world tennis;Despesa;-17,08;Compras;Black;07/07/2024 00:00;;False;6.0;07/02/2024;14/02/2024 22:51;[]
1239;7027 iberapuera;Despesa;-93,16666667;Compras;Black;11/07/2024 00:00;Zara;False;2.0;11/06/2024;12/05/2024 17:57;[]
838;Emma sleep;Despesa;-130,33;Compras;Black;15/07/2024 00:00;;False;7.0;15/01/2024;18/01/2024 09:49;[]
1393;Arca Indaiatuba pneu;Despesa;-111,6;Serviços;Black;18/07/2024 00:00;;False;2.0;18/06/2024;23/06/2024 21:40;[]
1306;Youcom;Despesa;-39,96666667;Compras;Black;19/07/2024 00:00;;False;3.0;19/05/2024;20/05/2024 10:50;[]
1097;madeira madeira;Despesa;-139,98;Compras;Black;29/07/2024 00:00;escrivaninha + guarda roupa;False;5.0;29/03/2024;29/03/2024 15:19;[]
908;world tennis;Despesa;-17,08;Compras;Black;07/08/2024 00:00;;False;7.0;07/02/2024;14/02/2024 22:51;[]
1239;7027 iberapuera;Despesa;-93,16666667;Compras;Black;11/08/2024 00:00;Zara;False;3.0;11/06/2024;12/05/2024 17:57;[]
838;Emma sleep;Despesa;-130,33;Compras;Black;15/08/2024 00:00;;False;8.0;15/01/2024;18/01/2024 09:49;[]
1393;Arca Indaiatuba pneu;Despesa;-111,6;Serviços;Black;18/08/2024 00:00;;False;3.0;18/06/2024;23/06/2024 21:40;[]
1097;madeira madeira;Despesa;-139,98;Compras;Black;29/08/2024 00:00;escrivaninha + guarda roupa;False;6.0;29/03/2024;29/03/2024 15:19;[]
908;world tennis;Despesa;-17,08;Compras;Black;07/09/2024 00:00;;False;8.0;07/02/2024;14/02/2024 22:51;[]
838;Emma sleep;Despesa;-130,33;Compras;Black;15/09/2024 00:00;;False;9.0;15/01/2024;18/01/2024 09:49;[]
1393;Arca Indaiatuba pneu;Despesa;-111,6;Serviços;Black;18/09/2024 00:00;;False;4.0;18/06/2024;23/06/2024 21:40;[]
1097;madeira madeira;Despesa;-139,98;Compras;Black;29/09/2024 00:00;escrivaninha + guarda roupa;False;7.0;29/03/2024;29/03/2024 15:19;[]
908;world tennis;Despesa;-17,08;Compras;Black;07/10/2024 00:00;;False;9.0;07/02/2024;14/02/2024 22:51;[]
838;Emma sleep;Despesa;-130,33;Compras;Black;15/10/2024 00:00;;False;10.0;15/01/2024;18/01/2024 09:49;[]
1393;Arca Indaiatuba pneu;Despesa;-111,6;Serviços;Black;18/10/2024 00:00;;False;5.0;18/06/2024;23/06/2024 21:40;[]
1097;madeira madeira;Despesa;-139,98;Compras;Black;29/10/2024 00:00;escrivaninha + guarda roupa;False;8.0;29/03/2024;29/03/2024 15:19;[]
908;world tennis;Despesa;-17,08;Compras;Black;07/11/2024 00:00;;False;10.0;07/02/2024;14/02/2024 22:51;[]
838;Emma sleep;Despesa;-130,33;Compras;Black;15/11/2024 00:00;;False;11.0;15/01/2024;18/01/2024 09:49;[]
1393;Arca Indaiatuba pneu;Despesa;-111,6;Serviços;Black;18/11/2024 00:00;;False;6.0;18/06/2024;23/06/2024 21:40;[]
1097;madeira madeira;Despesa;-139,98;Compras;Black;29/11/2024 00:00;escrivaninha + guarda roupa;False;9.0;29/03/2024;29/03/2024 15:19;[]
838;Emma sleep;Despesa;-130,33;Compras;Black;15/12/2024 00:00;;False;12.0;15/01/2024;18/01/2024 09:49;[]
1393;Arca Indaiatuba pneu;Despesa;-111,6;Serviços;Black;18/12/2024 00:00;;False;7.0;18/06/2024;23/06/2024 21:40;[]
1097;madeira madeira;Despesa;-139,98;Compras;Black;29/12/2024 00:00;escrivaninha + guarda roupa;False;10.0;29/03/2024;29/03/2024 15:19;[]
1393;Arca Indaiatuba pneu;Despesa;-111,6;Serviços;Black;18/01/2025 00:00;;False;8.0;18/06/2024;23/06/2024 21:40;[]
1393;Arca Indaiatuba pneu;Despesa;-111,6;Serviços;Black;18/02/2025 00:00;;False;9.0;18/06/2024;23/06/2024 21:40;[]
1393;Arca Indaiatuba pneu;Despesa;-111,6;Serviços;Black;18/03/2025 00:00;;False;10.0;18/06/2024;23/06/2024 21:40;[]
1441;miranda;Despesa;-46,8;Restaurante;VR;27/06/2024 00:00;;False;;;28/06/2024 14:21;[]
1442;viagem anna;Receita;277,0;Cobrança;Itaú;24/06/2024 00:00;;True;;;28/06/2024 14:22;[]
1443;seguro;Despesa;-3,9;Serviços;Itaú;25/06/2024 00:00;;False;;;28/06/2024 14:23;[]
1444;salario;Receita;6929,01;Salário;Itaú;27/06/2024 00:00;;False;;;28/06/2024 14:24;[]
1445;osvaldo agua;Despesa;-8,0;Supermercado;Itaú;27/06/2024 00:00;;False;;;28/06/2024 14:24;[]
1446;iphone ;Despesa;-200,0;Presentes;Itaú;27/06/2024 00:00;;False;;;28/06/2024 14:25;[]
1447;parte do cumo;Despesa;-8,0;Supermercado;Itaú;27/06/2024 00:00;;True;;;28/06/2024 14:25;[]
1448;Tv vó;Despesa;-300,0;Compras;Itaú;28/06/2024 00:00;;False;;;28/06/2024 14:26;[]
1449;Conectar ;Despesa;-50,0;Transporte;Black;24/06/2024 00:00;;False;;;28/06/2024 14:28;[]
1450;posto;Despesa;-138,74;Transporte;Black;24/06/2024 00:00;;False;;;28/06/2024 14:29;[]
1451;lava jato;Despesa;-55,0;Restaurante;Black;24/06/2024 00:00;;False;;;28/06/2024 14:29;[]
1452;oxxo;Despesa;-4,25;Supermercado;Black;25/06/2024 00:00;;False;;;28/06/2024 14:29;[]
1453;vergueiro;Despesa;-13,09;Supermercado;Black;25/06/2024 00:00;;False;;;28/06/2024 14:30;[]
1454;nunes clementino;Despesa;-31,8;Restaurante;Black;25/06/2024 00:00;;False;;;28/06/2024 14:30;[]
1455;ebn spotify;Despesa;-34,9;TV,Internet,Telefone;Black;26/06/2024 00:00;;False;;;28/06/2024 14:30;[]
1456;q pasa;Despesa;-52,25;Restaurante;Black;26/06/2024 00:00;;False;;;28/06/2024 14:31;[]
1457;Club wine;Despesa;-39,65;Supermercado;Black;27/06/2024 00:00;;False;;;28/06/2024 14:31;[]
1458;Total pass;Despesa;-79,9;Saúde;Black;27/06/2024 00:00;;False;;;28/06/2024 14:32;[]
1459;Nath;Despesa;-600,0;Educação;Black;28/06/2024 00:00;;False;;;28/06/2024 14:39;[]
1460;Transferência;Transferência;-7111,3;Transferência;Itaú;01/07/2024 00:00;;False;;;07/07/2024 13:39;
1460;Transferência;Transferência;7111,3;Transferência;Black;01/07/2024 00:00;;False;;;07/07/2024 13:39;
1461;ajuda tia;Despesa;-300,0;Presentes;Itaú;01/07/2024 00:00;;False;;;07/07/2024 13:39;[]
1462;transf bruno;Despesa;-50,0;Lazer;Itaú;01/07/2024 00:00;;False;;;07/07/2024 13:41;[]
1463;Juros;Despesa;-8,13;Multas;Itaú;05/07/2024 00:00;;False;;;07/07/2024 13:48;[]
1464;Google storage;Despesa;-11,99;TV,Internet,Telefone;Black;29/06/2024 00:00;;False;;;07/07/2024 13:53;[]
1465;santadega;Despesa;-5,89;Supermercado;Black;30/06/2024 00:00;;False;;;07/07/2024 13:53;[]
1466;Conectar ;Despesa;-50,0;Lazer;Black;30/06/2024 00:00;;False;;;07/07/2024 13:54;[]
1467;cinemark;Despesa;-68,0;Lazer;Black;30/06/2024 00:00;;False;;;07/07/2024 13:55;[]
1468;Conectar;Despesa;-50,0;Transporte;Black;30/06/2024 00:00;;False;;;07/07/2024 13:55;[]
1469;Posto;Despesa;-142,01;Transporte;Black;01/07/2024 00:00;;False;;;07/07/2024 13:55;[]
1470;Frutilla;Despesa;-11,5;Restaurante;Black;02/07/2024 00:00;;False;;;07/07/2024 13:56;[]
1471;Top;Despesa;-50,0;Restaurante;Black;02/07/2024 00:00;;False;;;07/07/2024 13:56;[]
1472;Clube Latam Pass;Despesa;-40,9;Viagem;Black;05/07/2024 00:00;;False;;;07/07/2024 13:57;[]
1473;Amazon;Despesa;-27,5;Compras;Black;05/07/2024 00:00;;False;;;07/07/2024 13:58;[]
1474;ifd*br;Despesa;-49,42;Restaurante;Black;06/07/2024 00:00;;False;;;07/07/2024 13:58;[]
1475;The pitcher;Despesa;-110,99;Restaurante;VR;28/06/2024 00:00;;False;;;07/07/2024 14:23;[]
1476;Mc donalds;Despesa;-27,9;Restaurante;VR;30/06/2024 00:00;;False;;;07/07/2024 14:27;[]
1477;Outback;Despesa;-166,51;Restaurante;VR;30/06/2024 00:00;;False;;;07/07/2024 14:28;[]
1478;Restaurante Nunes;Despesa;-31,8;Restaurante;VR;02/07/2024 00:00;;False;;;07/07/2024 14:28;[]
1479;Bugernator;Despesa;-51,0;Restaurante;VR;04/07/2024 00:00;;False;;;07/07/2024 14:30;[]
1480;Ventana;Despesa;-93,39;Lazer;VR;04/07/2024 00:00;;False;;;07/07/2024 14:30;[]
1481;San michelli;Despesa;-80,0;Restaurante;VR;05/07/2024 00:00;;False;;;07/07/2024 14:31;[]
1482;;Despesa;-1704,0;Casa;Itaú;08/07/2024 00:00;;False;;;09/07/2024 13:00;[]
1483;livro;Despesa;-6,99;Compras;Black;07/07/2024 00:00;;False;;;09/07/2024 13:02;[]
1484;mc donalds ;Despesa;-69,8;Restaurante;Black;07/07/2024 00:00;;False;;;09/07/2024 13:03;[]
1485;youse;Despesa;-149,12;Serviços;Black;07/07/2024 00:00;;False;;;09/07/2024 13:03;[]
1486;sushizão (valeu a pena);Despesa;-43,47;Restaurante;Black;09/07/2024 00:00;;False;;;11/07/2024 22:12;[]
1487;Churras;Despesa;-10,0;Restaurante;Black;10/07/2024 00:00;;False;;;11/07/2024 22:13;[]
1488;Gastos em geral;Despesa;-141,09;Casa;Itaú;10/07/2024 00:00;;False;;;11/07/2024 22:15;[]
1489;agua;Despesa;-16,0;Supermercado;Itaú;11/07/2024 00:00;;False;;;11/07/2024 22:17;[]
1490;Resgate;Investimento;-3000,19;Tesouro Selic;Ion;11/07/2024 00:00;;False;;;11/07/2024 22:18;
1490;Resgate;Investimento;3000,19;Tesouro Selic;Itaú;11/07/2024 00:00;;False;;;11/07/2024 22:18;
1491;Bandejão maravilha;Despesa;-31,8;Restaurante;VR;10/07/2024 00:00;;False;;;11/07/2024 22:19;[]
1492;Pua;Despesa;-46,98;Restaurante;VR;11/07/2024 00:00;;False;;;11/07/2024 22:20;[]
1493;tim;Despesa;-70,72;TV,Internet,Telefone;Itaú;12/07/2024 00:00;;False;;;14/07/2024 17:29;[]
1494;comgas;Despesa;-19,66;Casa;Itaú;14/07/2024 00:00;;False;;;14/07/2024 17:29;[]
1495;comgas;Despesa;-19,67;Casa;Itaú;14/07/2024 00:00;;True;;;14/07/2024 17:30;[]
1496;Bar moela;Despesa;-21,45;Lazer;Black;13/07/2024 00:00;;False;;;14/07/2024 17:37;[]
1497;Restaurante rei dos reis;Despesa;-35,5;Restaurante;Black;13/07/2024 00:00;melhor yakissoba da vida;False;;;14/07/2024 17:37;[]
1498;agua vergueiro;Despesa;-8,99;Supermercado;Black;14/07/2024 00:00;;False;;;14/07/2024 17:38;[]
1499;Bagaceira;Despesa;-16,39;Lazer;Black;13/07/2024 00:00;;False;;;14/07/2024 17:40;[]
1500;top;Despesa;-50,0;Transporte;Black;16/07/2024 00:00;whatsapp;False;;;16/07/2024 18:35;
1501;bandejao;Despesa;-31,8;Restaurante;VR;17/07/2024 00:00;whatsapp;False;;;18/07/2024 08:17;
1502;conectar;Despesa;-50,0;Transporte;Black;19/07/2024 00:00;whatsapp;False;;;19/07/2024 22:29;
1503;caixinha;Despesa;-50,0;Viagem;Itaú;18/07/2024 00:00;whatsapp;False;;;20/07/2024 21:19;
1504;frozinha;Despesa;-30,0;Presentes;Itaú;19/07/2024 00:00;whatsapp;False;;;20/07/2024 21:26;
1505;estacionamento costela chao;Despesa;-10,0;Viagem;Itaú;22/07/2024 00:00;whatsapp;False;;;20/07/2024 21:30;
1506;posto de abastecimento;Despesa;-117,51;Transporte;Black;19/07/2024 00:00;whatsapp;False;;;20/07/2024 21:50;
1507;presente pai;Despesa;-150,0;Presentes;Black;19/07/2024 00:00;;False;;;21/07/2024 15:43;[]
